,使用者ID,是否匿名,留言時間,是否隱藏,訂單編號,給星,留言內容,商品規格
14,2335347.0,1.0,1585088784.0,0.0,37464155454460.0,5.0,,"['內衣 灰色,M', '內衣 黑色,M']"
15,56716685.0,1.0,1585060400.0,0.0,37978552262935.0,5.0,,"['黑 三角/丁字褲 細帶,M', '內衣 黑色,M']"
16,470671.0,1.0,1585043285.0,0.0,38220763294628.0,5.0,順利完成孕婦寫真😎,"['黑 三角/丁字褲 細帶,S', '內衣 黑色,S']"
17,187650384.0,1.0,1585034892.0,0.0,37601712995111.0,5.0,,"['丁字褲 灰粗帶(限內衣加購優惠）,S', '內衣 灰色,S']"
18,15940030.0,1.0,1585024791.0,0.0,38294595256155.0,5.0,,"['內衣 灰色,S']"
19,4446828.0,1.0,1585013670.0,0.0,38205291758534.0,5.0,,"['灰 三角/丁字褲 細帶,S', '內衣 灰色,S']"
20,13934099.0,1.0,1585012607.0,0.0,37180481717473.0,5.0,,"['黑 三角/丁字褲 細帶,S', '灰 三角/丁字褲 細帶,S', '內衣 灰色,M']"
21,40894377.0,1.0,1585010666.0,0.0,38368113610039.0,5.0,,"['內衣 灰色,L', '內衣 黑色,L']"
22,142082699.0,1.0,1585010636.0,0.0,38069048250385.0,5.0,讚讚讚讚讚讚讚讚讚讚讚讚讚讚讚讚讚讚讚讚讚讚讚讚讚讚讚讚讚讚讚則,"['內衣 黑色,S']"
23,3816524.0,1.0,1584940081.0,0.0,37880268602342.0,5.0,,"['三角褲 灰粗帶 ,S', '三角褲 黑粗帶,S', '內衣 灰色,XS', '內衣 黑色,XS']"
24,207761685.0,1.0,1584928948.0,0.0,37229743440157.0,5.0,,"['三角褲 灰粗帶 ,S', '內衣 灰色,S']"
25,24117429.0,1.0,1584906205.0,0.0,37478745657879.0,5.0,,"['內衣 黑色,L']"
26,6748616.0,1.0,1584876627.0,0.0,38122980946517.0,5.0,,"['內衣 黑色,XS']"
27,16312442.0,1.0,1584862459.0,0.0,37805239024181.0,5.0,,"['內衣 黑色,M']"
28,13517254.0,1.0,1584794492.0,0.0,38286261586587.0,5.0,,"['內衣 黑色,M']"
29,10459085.0,1.0,1584685634.0,0.0,37777053805287.0,5.0,,"['黑 三角/丁字褲 細帶,S', '內衣 黑色,S']"
30,18591186.0,1.0,1584665134.0,0.0,37812901738685.0,5.0,,"['內衣 黑色,S']"
31,765424.0,1.0,1584577618.0,0.0,37926337905001.0,5.0,,"['內衣 灰色,M']"
32,2936019.0,1.0,1584468919.0,0.0,37912366819283.0,5.0,,"['內衣 黑色,XS']"
33,4094211.0,1.0,1584466824.0,0.0,37540755323994.0,5.0,,"['內衣 灰色,M']"
34,11789564.0,1.0,1584426726.0,0.0,36946619143011.0,5.0,32C穿S很剛好舒適 背後交叉很好看 賣家很貼心會在聊聊提醒貨到要趕快去取貨,"['內衣 灰色,S']"
35,5958599.0,1.0,1584422327.0,0.0,36958411004950.0,5.0,,"['丁字褲 灰粗帶(限內衣加購優惠）,XS', '內衣 灰色,XS']"
36,6909199.0,1.0,1584421855.0,0.0,37544619715339.0,5.0,,"['丁字褲 黑粗帶(限內衣加購優惠）,M', '內衣 黑色,M']"
37,17632239.0,1.0,1584408787.0,0.0,37370146514024.0,5.0,,"['灰 三角/丁字褲 細帶,S', '內衣 灰色,M']"
38,3535211.0,1.0,1584379900.0,0.0,36754736981990.0,5.0,,"['內衣 黑色,S', '內衣 黑色,XS']"
39,84354630.0,1.0,1584372878.0,0.0,37650556567984.0,5.0,,"['內衣 灰色,XS']"
40,475258.0,1.0,1584369282.0,0.0,37594747044948.0,5.0,,"['灰 三角/丁字褲 細帶,M', '內衣 灰色,M']"
41,3152259.0,1.0,1584358483.0,0.0,37539960098154.0,5.0,,"['內衣 黑色,XL']"
42,10564253.0,1.0,1584201127.0,0.0,37779747521595.0,5.0,,"['內衣 黑色,M']"
43,17142073.0,1.0,1584200997.0,0.0,37544701059881.0,5.0,,"['內衣 灰色,M', '內衣 黑色,M']"
44,2475100.0,1.0,1584186294.0,0.0,37432843215424.0,5.0,賣家很親切^n詢問問題皆快速回覆^n第一次購買感覺很好👍^n會想再次回購,"['內衣 黑色,XL']"
45,5887307.0,1.0,1584175852.0,0.0,37540886142971.0,5.0,,"['內衣 灰色,S']"
46,7186758.0,1.0,1584175290.0,0.0,37459347703564.0,5.0,,"['內衣 灰色,M']"
47,13452081.0,1.0,1584164111.0,0.0,37426954328513.0,5.0,,"['丁字褲 灰粗帶(限內衣加購優惠）,S', '內衣 灰色,S']"
48,501401.0,1.0,1584147332.0,0.0,37001689365673.0,5.0,,"['丁字褲 灰粗帶(限內衣加購優惠）,S', '丁字褲 黑粗帶(限內衣加購優惠）,M', '內衣 灰色,S', '內衣 黑色,M']"
49,9598528.0,1.0,1584058861.0,0.0,36382418997067.0,5.0,,"['內衣 灰色,S']"
50,8263144.0,1.0,1584043580.0,0.0,37430007477227.0,5.0,,"['丁字褲 灰粗帶(限內衣加購優惠）,S', '內衣 灰色,XS']"
51,33232306.0,1.0,1584039615.0,0.0,37287110282074.0,5.0,我一次買粉紅 黑 灰 穿起來超舒適而且超好看，很棒的品質很棒的服務👍,"['內衣 粉紅,M', '內衣 灰色,M', '內衣 黑色,M']"
52,3764816.0,1.0,1584039298.0,0.0,36858902430554.0,5.0,,"['三角褲 黑粗帶,M', '內衣 黑色,S']"
53,49210616.0,1.0,1584036581.0,1.0,36957220246898.0,5.0,謝謝🥰🥰🥰❤️❤️❤️🥺🥺🧡🧡🧡💛💛💛💚💚💚💙💙💙💜💜💜🖤🖤🖤🖤,"['丁字褲 黑粗帶(限內衣加購優惠）,XS', '內衣 黑色,S']"
54,4851633.0,1.0,1584032505.0,0.0,37016601635402.0,5.0,,"['丁字褲 灰粗帶(限內衣加購優惠）,XS', '內衣 灰色,S']"
55,8429015.0,1.0,1584032274.0,0.0,37387050391706.0,5.0,,"['丁字褲 灰粗帶(限內衣加購優惠）,S', '內衣 灰色,M']"
56,118858413.0,1.0,1584031746.0,0.0,36954978373312.0,5.0,,"['內衣 粉紅,M', '內衣 黑色,M']"
57,3951999.0,1.0,1584030230.0,0.0,37202211845405.0,5.0,,"['內衣 黑色,S']"
58,110927470.0,1.0,1584021123.0,0.0,37468592169915.0,4.0,,"['內衣 黑色,M']"
59,2267364.0,1.0,1584010927.0,0.0,37308905178974.0,5.0,,"['內衣 黑色,M']"
60,2855763.0,1.0,1584010455.0,0.0,37436190391953.0,5.0,出貨速度超級快 商品品質也很棒 非常值得購買^n有問題也會立即回覆👍🏻👍🏻👍🏻,"['內衣 黑色,S']"
61,93388410.0,1.0,1584009381.0,0.0,37204060897408.0,5.0,,"['三角褲 黑粗帶,M', '內衣 黑色,M']"
62,7887890.0,1.0,1583990871.0,0.0,37456781455410.0,5.0,,"['內衣 灰色,S', '內衣 黑色,S']"
63,3310254.0,1.0,1583987083.0,0.0,37496830208015.0,5.0,,"['內衣 灰色,M', '內衣 黑色,M']"
64,63991856.0,1.0,1583977984.0,0.0,36634227373813.0,5.0,,"['丁字褲 黑粗帶(限內衣加購優惠）,M']"
65,63991856.0,1.0,1583977970.0,0.0,37143419180198.0,5.0,,"['丁字褲 灰粗帶(限內衣加購優惠）,M', '內衣 灰色,S']"
66,38923064.0,1.0,1583905083.0,1.0,35816433711232.0,5.0,商品真的超讚的出貨速度快^n商品真的超讚的出貨速度快^n商品真的超讚的出貨速度快,"['丁字褲 灰粗帶(限內衣加購 優惠),XS', '內衣 灰色,S', '內衣 黑色,S']"
67,8871149.0,1.0,1583899478.0,0.0,37170598332702.0,5.0,,"['三角褲 黑粗帶,S', '內衣 黑色,S']"
68,5798655.0,1.0,1583893268.0,0.0,37335901488335.0,5.0,,"['內衣 黑色,M']"
69,4473422.0,1.0,1583883714.0,0.0,36485387739147.0,5.0,,"['丁字褲 灰粗帶(限內衣加購優惠）,M', '內衣 灰色,S']"
70,1710035.0,1.0,1583867716.0,0.0,37083481875029.0,5.0,,"['內衣 黑色,S']"
71,2496757.0,1.0,1583860987.0,0.0,37351190700678.0,5.0,,"['黑 三角/丁字褲 細帶,S', '灰 三角/丁字褲 細帶,S']"
72,2763382.0,1.0,1583854886.0,0.0,37280010540844.0,5.0,寄件快速的賣家，商品實品物超所值，有需要會再購買，希望收到禮物的朋友會喜歡，謝謝。,"['內衣 灰色,M', '內衣 黑色,M']"
73,3464474.0,1.0,1583847081.0,0.0,37342496531355.0,5.0,,"['黑 三角/丁字褲 細帶,M', '內衣 黑色,M']"
74,8416667.0,1.0,1583833798.0,0.0,36673895451931.0,5.0,,"['黑 三角/丁字褲 細帶,M', '內衣 黑色,L']"
75,31967218.0,1.0,1583828592.0,0.0,36906197476466.0,5.0,163/48 好險有先詢問賣家不然真的會買太大！^n穿起來很舒服也很好看，質料也很好👍^n推薦買整套哈哈,"['三角褲 灰粗帶 ,S', '內衣 灰色,M']"
76,17142073.0,1.0,1583800902.0,0.0,37068739080657.0,5.0,,"['內衣 灰色,S', '內衣 黑色,S']"
77,9746956.0,1.0,1583771255.0,0.0,37039751376588.0,5.0,,"['內衣 灰色,M']"
78,11060542.0,1.0,1583715006.0,0.0,36489183770830.0,5.0,,"['丁字褲 灰粗帶(限內衣加購優惠）,S', '內衣 灰色,S']"
79,89268447.0,1.0,1583695561.0,0.0,37036362289991.0,5.0,我36E穿L剛好！非常好穿，我好喜歡😘會再回購喔！,"['三角褲 灰粗帶 ,M', '內衣 灰色,L']"
80,8079962.0,1.0,1583666598.0,0.0,36996425316119.0,5.0,,"['內衣 灰色,M']"
81,13390223.0,1.0,1583646175.0,0.0,36907966293469.0,5.0,,"['三角褲 黑粗帶,S', '內衣 黑色,S']"
82,56707960.0,1.0,1583605754.0,0.0,36964690955308.0,5.0,,"['三角褲 黑粗帶,XS', '內衣 黑色,XS']"
83,1497824.0,1.0,1583416340.0,0.0,36753477637602.0,5.0,老闆耐心回答 而且出貨超級超級超級快 很好穿喔！,"['三角褲 黑粗帶,M', '丁字褲 黑粗帶(限內衣加購優惠）,M', '內衣 黑色,L', '內衣 黑色,M']"
84,29385671.0,1.0,1583405124.0,0.0,37021658739162.0,5.0,,"['三角褲 黑粗帶,XS', '內衣 黑色,S']"
85,124427712.0,1.0,1583355614.0,0.0,36840847447155.0,5.0,,"['內衣 粉紅,XS', '內衣 灰色,XS', '內衣 黑色,XS']"
86,6649186.0,1.0,1583312417.0,0.0,35385924280055.0,5.0,,"['丁字褲 灰粗帶(限內衣加購 優惠),M', '內衣 灰色,M']"
87,4413898.0,1.0,1583264166.0,1.0,36699528100225.0,5.0,超讚的出貨速度超讚的出貨速度超讚的出貨速度超讚的出貨速度超讚的出貨速度超讚的出貨速度,"['內衣 黑色,L']"
88,716070.0,1.0,1583250059.0,0.0,36703472844561.0,5.0,,"['三角褲 黑粗帶,S', '內衣 黑色,M']"
89,4680521.0,1.0,1583165200.0,0.0,36703545463665.0,5.0,,"['三角褲 灰粗帶 ,XS', '內衣 灰色,XS']"
90,9190476.0,1.0,1583124715.0,0.0,36064562015448.0,5.0,,"['內衣 黑色,M']"
91,64320090.0,1.0,1583088078.0,0.0,36240455162831.0,5.0,好賣家 出貨快,"['丁字褲 黑粗帶(限內衣加購優惠）,M', '內衣 黑色,M']"
92,29876991.0,1.0,1583086917.0,0.0,36439034469804.0,5.0,,"['三角褲 灰粗帶 ,S', '丁字褲 灰粗帶(限內衣加購優惠）,S', '內衣 灰色,S']"
93,9685811.0,1.0,1583074010.0,0.0,35730629833758.0,5.0,,"['丁字褲 灰粗帶(限內衣加購 優惠),S', '內衣 灰色,S']"
94,76591615.0,1.0,1583065188.0,0.0,36129566067925.0,4.0,,"['內衣 黑色,L']"
95,5544156.0,1.0,1583044423.0,0.0,35695211579113.0,5.0,,"['內衣 灰色,S', '內衣 黑色,S']"
96,62211153.0,1.0,1582913708.0,0.0,35994612329180.0,5.0,,"['丁字褲 灰粗帶(限內衣加購 優惠),S', '內衣 灰色,XS']"
97,13260783.0,1.0,1582820657.0,0.0,36086156460096.0,5.0,,"['內衣 灰色,S', '內衣 黑色,S']"
98,8079962.0,1.0,1582789839.0,0.0,36166883555319.0,5.0,,"['內衣 黑色,S']"
99,3672966.0,1.0,1582753220.0,0.0,36235883626982.0,5.0,,"['內衣 粉紅,S', '三角褲 黑粗帶,S', '內衣 黑色,S']"
0,31428236.0,1.0,1585527205.0,0.0,38905080637246.0,5.0,,"['灰色,L碼']"
1,13465893.0,1.0,1585526405.0,0.0,38454247499694.0,5.0,把他當做晚安內衣最適合不過了，價格又便宜，買回兩件來替換,"['黑色,XL碼']"
2,6244181.0,1.0,1585492239.0,0.0,38756059280399.0,5.0,,"['黑色,L碼']"
3,14473225.0,1.0,1585481104.0,0.0,38881735162366.0,3.0,,"['紫色,M碼', '粉色,L碼']"
4,160670219.0,1.0,1585474448.0,0.0,38467777877920.0,5.0,,"['黑色,XXL碼']"
5,27641359.0,1.0,1585466810.0,0.0,38904915685407.0,5.0,上次在這個商家買過一次，不知道為什麼訂單一直沒被看見，最後就被退單了。^n 這次再買一次，出貨時 商家主動通知， 連貨物到貨到主動通知， 貨物的出貨速度很快很棒， 希望商品很好穿。,"['灰色,L碼']"
6,138318383.0,1.0,1585460431.0,0.0,38970733355849.0,5.0,,"['紫色,XL碼', '粉色,XL碼', '黑色,XL碼']"
7,10595530.0,1.0,1585458281.0,0.0,38279771886493.0,5.0,,"['灰色,XXL碼']"
8,19875730.0,1.0,1585452829.0,0.0,38194218789773.0,5.0,,"['黑色,XL碼']"
9,53983655.0,1.0,1585442707.0,0.0,38885208357181.0,5.0,穿起來蠻舒服，蠻集中的，不錯的內衣。會在回購,"['膚色,M碼', '黑色,M碼']"
10,34665328.0,1.0,1585427943.0,0.0,38421165066052.0,5.0,,"['黑色,L碼']"
11,31004542.0,1.0,1585418075.0,0.0,38734291444841.0,5.0,,"['紫色,M碼', '粉色,M碼', '灰色,M碼']"
12,68799977.0,1.0,1585408705.0,0.0,37792602210246.0,5.0,,"['膚色,XL碼']"
13,26583395.0,1.0,1585400986.0,0.0,38413239393394.0,5.0,賣家出貨速度快，商品包裝都很完好，也沒有少寄，好評好評好評！,"['粉色,XXL碼']"
14,26142505.0,1.0,1585391733.0,0.0,37600827607453.0,2.0,,"['粉色,L碼']"
15,3607917.0,1.0,1585391237.0,0.0,38623352447344.0,5.0,,"['黑色,L碼']"
16,3548978.0,1.0,1585384176.0,0.0,38901817854375.0,5.0,,"['紫色,XXL碼', '灰色,XXL碼', '灰色,M碼', '黑色,M碼']"
17,10958713.0,1.0,1585375797.0,0.0,38811933189427.0,5.0,,"['黑色,XL碼']"
18,210391100.0,1.0,1585360227.0,0.0,38281438960491.0,5.0,,"['黑色,XL碼']"
19,49998392.0,1.0,1585327228.0,0.0,38739858294329.0,5.0,,"['紫色,XL碼', '粉色,L碼']"
20,28669013.0,1.0,1585318350.0,0.0,38665364453609.0,5.0,超快速,"['黑色,XXL碼']"
21,2421292.0,1.0,1585292549.0,0.0,38752488512005.0,5.0,,"['灰色,M碼', '黑色,M碼']"
22,139366514.0,1.0,1585289916.0,0.0,38797487852206.0,5.0,出貨速度很快……^n好穿的回話，會在回購此商品。^n然後再好好推薦商品,"['黑色,M碼']"
23,63814524.0,1.0,1585258078.0,0.0,38752447852828.0,5.0,真穿起來很多舒服，超像沒穿，會再回購，值得買，出貨也快，還有回覆快,"['粉色,L碼']"
24,177243752.0,1.0,1585228699.0,0.0,38542266361503.0,5.0,,"['紫色,XXL碼', '灰色,XXL碼', '黑色,XXL碼']"
25,51392887.0,1.0,1585227492.0,0.0,38710497779909.0,5.0,,"['黑色,L碼']"
26,236542368.0,1.0,1585206136.0,0.0,38072137198670.0,5.0,寄件快速，品質優良的好賣家，下次在回購，謝謝你.......,"['黑色,XL碼']"
27,17459642.0,1.0,1585194928.0,0.0,38483214521626.0,4.0,,"['紫色,XL碼', '粉色,XL碼', '膚色,XL碼']"
28,49023613.0,1.0,1585185817.0,0.0,38549535692161.0,5.0,,"['紫色,XXL碼', '粉色,XXL碼', '灰色,XXL碼']"
29,10530932.0,1.0,1585182102.0,0.0,38639758824046.0,5.0,,"['黑色,XXL碼']"
30,31338213.0,1.0,1585140033.0,0.0,38213812605451.0,5.0,各位小仙女~~~這是一個好評模板，不要看了，下面都是廢話。因為本仙女很懶，不想每個寶貝都寫好評，所以才模仿網友的好評模板。但是這個寶貝不管是質量還是款式都是本仙女喜歡的~~~如果不喜歡，本仙女收到會很生氣，然後這個模板就會變成各種喋喋不休的吐槽，自然不會撒下這個好評給各位淘友參考。本寶貝還是極好的，來自一位懶省事的只愛購物不愛寫評論只想換積分的仙女~~~,"['膚色,XL碼', '黑色,XL碼']"
31,57301066.0,1.0,1585134100.0,0.0,38589525390343.0,5.0,,"['黑色,M碼']"
32,3665372.0,1.0,1585102272.0,0.0,37899155969787.0,5.0,,"['膚色,L碼']"
33,198734760.0,1.0,1585067806.0,0.0,38217150578483.0,5.0,,"['灰色,XXL碼']"
34,5904650.0,1.0,1585047747.0,0.0,38388915218447.0,5.0,,"['膚色,XL碼', '黑色,XL碼']"
35,16481143.0,1.0,1584972482.0,0.0,37076238397254.0,5.0,,"['灰色,XXL碼', '膚色,XXL碼', '黑色,XXL碼']"
36,14508643.0,1.0,1584937785.0,0.0,38324031279399.0,5.0,,"['黑色,L碼']"
37,35730539.0,1.0,1584893712.0,0.0,38450545023628.0,5.0,,"['黑色,L碼']"
38,15108697.0,1.0,1584891737.0,0.0,38055911509688.0,4.0,皮膚敏感者可能舒適度欠佳，材質可以更好^n^n設計很好，可惜,"['膚色,L碼', '黑色,L碼']"
39,5670599.0,1.0,1584866318.0,0.0,38330642354645.0,5.0,,"['紫色,L碼', '粉色,L碼', '灰色,L碼', '膚色,L碼', '黑色,L碼']"
40,114479510.0,1.0,1584859111.0,0.0,37588993482670.0,5.0,👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻^n出貨速度很快^nCP值很高^n服務人員很親切，出貨前也會通知^n有需要會在回購的^n👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻,"['紫色,XXL碼']"
41,119942465.0,1.0,1584859046.0,0.0,38312843863898.0,2.0,妳們都沒有品管嗎？這樣怎麼穿真的很傻眼ㄋ本來還想說賣家是我們臺灣人應該不會犯這種錯誤才對,"['紫色,XXL碼', '粉色,XXL碼', '灰色,XXL碼', '黑色,XXL碼']"
42,25640234.0,1.0,1584856208.0,0.0,38064979699091.0,5.0,,"['粉色,L碼']"
43,55625390.0,1.0,1584856147.0,0.0,38385066140063.0,5.0,,"['灰色,L碼']"
44,18940820.0,1.0,1584847315.0,0.0,38080890561204.0,5.0,,"['紫色,XXL碼', '黑色,XXL碼']"
45,46911540.0,1.0,1584810335.0,0.0,38273472028523.0,5.0,,"['紫色,M碼']"
46,5876908.0,1.0,1584805226.0,0.0,37787360110233.0,5.0,,"['粉色,XXL碼', '灰色,XXL碼']"
47,8281618.0,1.0,1584803694.0,0.0,38104900542111.0,5.0,,"['膚色,XL碼']"
48,23142246.0,1.0,1584782049.0,0.0,38295293355037.0,5.0,,"['粉色,L碼']"
49,21246642.0,1.0,1584781115.0,0.0,38221744226354.0,5.0,,"['黑色,XXL碼']"
50,3423584.0,1.0,1584736278.0,0.0,38137360509831.0,5.0,,"['灰色,XXL碼', '膚色,XXL碼']"
51,63904606.0,1.0,1584687853.0,0.0,38179418920961.0,5.0,質感很好,"['灰色,XXL碼', '黑色,XXL碼']"
52,64292767.0,1.0,1584679130.0,0.0,38066670565110.0,5.0,,"['膚色,M碼']"
53,71755789.0,1.0,1584675771.0,0.0,37765479563375.0,5.0,出貨速度不錯👍🏻包裝完整👍🏻商品品質不錯👍🏻值得推薦的好賣家👍🏻👍🏻👍🏻,"['黑色,XXL碼']"
54,3000768.0,1.0,1584635323.0,0.0,37881758324246.0,4.0,,"['黑色,M碼']"
55,94215898.0,1.0,1584633884.0,0.0,36950775321376.0,5.0,,"['灰色,M碼']"
56,26825546.0,1.0,1584627870.0,0.0,37981639346367.0,5.0,,"['黑色,M碼']"
57,18239902.0,1.0,1584616290.0,0.0,38137525252643.0,5.0,,"['膚色,XXL碼', '黑色,XXL碼']"
58,171942733.0,1.0,1584615886.0,0.0,38055197018338.0,5.0,貨很快就到了！品質也很好喔！！！闆闆的服務態度真的也很優質啦！！以後需要的話可能會再回購,"['粉色,M碼', '黑色,M碼']"
59,56094102.0,1.0,1584601561.0,0.0,37548674694598.0,5.0,,"['灰色,XXL碼', '膚色,XXL碼']"
60,45921722.0,1.0,1584592220.0,0.0,37905413729644.0,5.0,照片拍起來有補色，我買的是黑色，試穿穿起來很舒適👍👍👍很不錯！,"['黑色,M碼']"
61,23170544.0,1.0,1584561553.0,0.0,37902243928168.0,5.0,,"['紫色,M碼', '粉色,M碼', '膚色,M碼']"
62,32999204.0,1.0,1584546522.0,0.0,37567515583203.0,5.0,,"['灰色,XL碼']"
63,102934896.0,1.0,1584544591.0,0.0,37992761366020.0,5.0,,"['膚色,M碼', '黑色,M碼']"
64,205475653.0,1.0,1584541005.0,0.0,37360079038959.0,5.0,,"['紫色,L碼', '黑色,L碼']"
65,39784436.0,1.0,1584520341.0,0.0,37731667113508.0,5.0,穿起來超舒服不會卡卡的很喜歡 😍😍,"['黑色,L碼']"
66,7754965.0,1.0,1584514595.0,0.0,36453858977351.0,5.0,,"['灰色,XXL碼']"
67,20438330.0,1.0,1584489740.0,0.0,37748034426759.0,5.0,,"['灰色,XXL碼', '黑色,XXL碼']"
68,4613065.0,1.0,1584447591.0,0.0,37416940715374.0,5.0,,"['灰色,XXL碼', '黑色,XL碼']"
69,1618284.0,1.0,1584439755.0,0.0,37894775680677.0,5.0,,"['膚色,XXL碼']"
70,178250614.0,1.0,1584434497.0,0.0,37533377413320.0,4.0,這款內衣很吸汗 很好穿 我喜歡！只是不要有內勾子 直接蕾絲就好 ……,"['紫色,XL碼', '粉色,XL碼', '灰色,XL碼', '膚色,XL碼']"
71,18672884.0,1.0,1584432967.0,0.0,37808194908916.0,3.0,,"['灰色,L碼']"
72,134217640.0,1.0,1584426585.0,0.0,37704995100420.0,4.0,賣家很快就出貨，商品的品質也不錯但布料就差一些不確定下天穿這材質會不會不舒服,"['粉色,L碼', '膚色,L碼', '黑色,L碼']"
73,71440270.0,1.0,1584423214.0,0.0,37862898838505.0,5.0,,"['黑色,XXL碼']"
74,14888829.0,1.0,1584397285.0,0.0,36754579664242.0,5.0,,"['黑色,L碼']"
75,24222496.0,1.0,1584381348.0,0.0,36768752461908.0,5.0,,"['黑色,XXL碼']"
76,141809032.0,1.0,1584365021.0,0.0,37372559790016.0,5.0,,"['紫色,L碼', '灰色,L碼']"
77,4677668.0,1.0,1584358435.0,0.0,36817287926190.0,5.0,,"['黑色,XL碼']"
78,70310952.0,1.0,1584357269.0,0.0,37597171815319.0,5.0,,"['灰色,M碼']"
79,3706717.0,1.0,1584337144.0,0.0,37378817622498.0,5.0,,"['黑色,M碼']"
80,197173726.0,1.0,1584330295.0,0.0,37822795854849.0,5.0,超讚的,"['紫色,XXL碼', '粉色,XXL碼', '灰色,XXL碼', '膚色,XXL碼', '黑色,XXL碼']"
81,230847450.0,1.0,1584291044.0,0.0,37753100712920.0,5.0,,"['粉色,XL碼', '灰色,XL碼']"
82,15185169.0,1.0,1584286480.0,0.0,36602952028227.0,5.0,好穿不悶熱，下圍也不會很容易滑動，平常不用一直喬內衣，超自在的！,"['膚色,L碼']"
83,145388517.0,1.0,1584285149.0,0.0,37563991163517.0,5.0,服務快速又很棒，值得回購的好賣家，有需要會再次回購，謝謝,"['紫色,XXL碼', '粉色,XXL碼', '灰色,XXL碼', '膚色,XXL碼']"
84,129008454.0,1.0,1584275142.0,0.0,37282835931245.0,5.0,,"['紫色,XL碼', '粉色,XL碼', '灰色,XL碼']"
85,5670599.0,1.0,1584263984.0,0.0,37724631300228.0,5.0,,"['灰色,XL碼', '膚色,XL碼']"
86,33646327.0,1.0,1584262312.0,0.0,36147591566693.0,5.0,,"['灰色,M碼']"
87,7495387.0,1.0,1584260518.0,0.0,37734655269198.0,5.0,,"['黑色,XXL碼']"
88,2439262.0,1.0,1584256775.0,0.0,37362596020290.0,5.0,,"['黑色,M碼']"
89,6610174.0,1.0,1584249842.0,0.0,37721035465643.0,5.0,,"['灰色,XL碼']"
90,121231274.0,1.0,1584248740.0,0.0,37441548654740.0,5.0,,"['紫色,XL碼', '灰色,XL碼']"
91,184668357.0,1.0,1584227296.0,0.0,36571518504685.0,5.0,,"['膚色,L碼']"
92,23170544.0,1.0,1584191255.0,0.0,37640821347689.0,5.0,,"['灰色,M碼']"
93,7774603.0,1.0,1584181160.0,0.0,36608429977755.0,5.0,,"['黑色,M碼']"
94,26795304.0,1.0,1584170470.0,0.0,37555752722154.0,5.0,,"['紫色,XL碼', '粉色,XL碼']"
95,65917059.0,1.0,1584169627.0,0.0,37640340848358.0,5.0,,"['粉色,XL碼', '灰色,XL碼']"
96,48461501.0,1.0,1584164074.0,0.0,37547220768424.0,5.0,,"['紫色,XL碼', '粉色,XL碼', '灰色,XL碼']"
97,13356644.0,1.0,1584161235.0,0.0,37619668652869.0,5.0,,"['黑色,L碼']"
98,206038480.0,1.0,1584159945.0,0.0,37553288062991.0,5.0,,"['灰色,XXL碼']"
99,125481014.0,1.0,1584128026.0,0.0,37464532462378.0,5.0,,"['黑色,L碼']"
0,21940958.0,1.0,1585152163.0,0.0,38536639298879.0,5.0,,['內衣+加購一胸墊']
1,168446881.0,1.0,1584673508.0,0.0,37874264134402.0,4.0,,['內衣+加購一胸墊']
2,16972558.0,1.0,1584329732.0,0.0,37703133488295.0,5.0,,['m']
3,23694694.0,1.0,1584252195.0,0.0,37515272849533.0,5.0,,['s']
4,75342200.0,1.0,1583567136.0,0.0,36694507874833.0,5.0,,['內衣+加購一胸墊']
5,5538269.0,1.0,1583122102.0,0.0,35023017931676.0,5.0,,['L']
6,28711198.0,1.0,1582817524.0,0.0,36223033233436.0,5.0,,['黑，白，深藍，桃紅，紫，備註顏色xxl']
7,65822655.0,1.0,1582778660.0,0.0,34858747076514.0,5.0,,['m']
8,9899892.0,1.0,1582599374.0,0.0,34828798252747.0,5.0,,"['m', 's']"
9,2901040.0,1.0,1582447008.0,0.0,35868395083785.0,5.0,,['內衣+加購一胸墊']
10,5904576.0,1.0,1581481013.0,0.0,34161381963591.0,5.0,,['s']
11,51603102.0,1.0,1581434424.0,0.0,34860850819099.0,5.0,,['L']
12,6826594.0,1.0,1581136714.0,0.0,34254566806769.0,5.0,已回購3次，賣家服務態度好且詳細，商品質感舒適有厚度，出貨很快,"['內衣+加購一胸墊', 'xl', 'L']"
13,92865594.0,1.0,1581079947.0,0.0,34145186321734.0,5.0,,['內衣+加購一胸墊']
14,15774702.0,1.0,1580861776.0,0.0,34359203254046.0,5.0,,['L']
15,2892998.0,1.0,1580828252.0,0.0,33933620223085.0,5.0,,['xl']
16,88580576.0,1.0,1580659237.0,0.0,33981107445602.0,5.0,,['內衣+加購一胸墊']
17,161342780.0,1.0,1580450353.0,0.0,33003926564554.0,5.0,第二次購買^n出貨速度很快，今天訂後天到貨👍^n商品品質很棒，材質舒服鬆緊適中👍,['L']
18,161342780.0,1.0,1579302662.0,0.0,32796332581212.0,5.0,出貨速度很快，今天訂後天到貨👍^n商品品質很棒，材質舒服鬆緊適中👍,"['L', 'm']"
19,57918688.0,1.0,1578893767.0,0.0,32032276477209.0,5.0,,['xl']
20,152726571.0,1.0,1578631832.0,0.0,31119824212954.0,5.0,,['內衣+加購一胸墊']
21,3128579.0,1.0,1578531815.0,0.0,31854025482884.0,5.0,,['黑，白，深藍，桃紅，紫，備註顏色xxl']
